"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NUETBUS","199703","0.529045","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199704","0.471001","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199705","0.493552","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199706","0.546683","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199707","0.601853","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199708","0.641012","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199709","0.551839","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199710","0.493021","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199711","0.537176","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199712","0.581961","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199713","6.596992","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199801","0.607312","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199802","0.535028","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199803","0.563483","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199804","0.498354","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199805","0.540248","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199806","0.584683","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199807","0.645187","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199808","0.633331","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199809","0.600147","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199810","0.602492","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199811","0.601894","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199812","0.655652","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199813","7.067809","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199901","0.686455","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199902","0.600763","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199903","0.614858","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199904","0.507129","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199905","0.585793","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199906","0.651038","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199907","0.698212","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199908","0.712091","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199909","0.636771","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199910","0.578335","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199911","0.632772","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199912","0.706037","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","199913","7.610256","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200001","0.737981","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200002","0.669318","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200003","0.654279","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200004","0.607585","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200005","0.667205","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200006","0.701857","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200007","0.719306","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200008","0.701102","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200009","0.607662","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200010","0.547207","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200011","0.58894","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200012","0.65991","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200013","7.862349","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200101","0.717508","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200102","0.639868","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200103","0.648935","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200104","0.58484","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200105","0.642374","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200106","0.710365","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200107","0.722301","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200108","0.714192","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200109","0.661861","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200110","0.631394","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200111","0.651034","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200112","0.704181","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200113","8.028853","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200201","0.740608","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200202","0.643836","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200203","0.65827","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200204","0.6102","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200205","0.658182","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200206","0.693055","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200207","0.735334","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200208","0.739061","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200209","0.673308","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200210","0.631668","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200211","0.642395","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200212","0.719511","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200213","8.145429","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200301","0.721318","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200302","0.635136","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200303","0.624624","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200304","0.591715","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200305","0.648269","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200306","0.668892","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200307","0.725921","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200308","0.719367","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200309","0.662669","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200310","0.625489","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200311","0.621151","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200312","0.715071","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200313","7.959622","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200401","0.738367","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200402","0.668455","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200403","0.659937","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200404","0.611292","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200405","0.676959","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200406","0.706331","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200407","0.750556","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200408","0.741102","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200409","0.687539","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200410","0.652067","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200411","0.614635","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200412","0.715534","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200413","8.222774","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200501","0.728728","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200502","0.636042","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200503","0.642216","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200504","0.579031","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200505","0.65716","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200506","0.690282","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200507","0.741687","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200508","0.744938","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200509","0.696488","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200510","0.639055","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200511","0.656557","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200512","0.748627","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200513","8.16081","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200601","0.750397","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200602","0.653394","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200603","0.664927","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200604","0.600714","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200605","0.655064","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200606","0.713665","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200607","0.753266","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200608","0.751488","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200609","0.695413","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200610","0.60011","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200611","0.640629","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200612","0.73556","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200613","8.214626","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200701","0.776251","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200702","0.684143","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200703","0.674497","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200704","0.601035","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200705","0.682043","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200706","0.722934","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200707","0.762954","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200708","0.763084","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200709","0.708832","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200710","0.647062","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200711","0.680729","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200712","0.755027","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200713","8.458589","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200801","0.739318","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200802","0.680743","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200803","0.676417","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200804","0.599242","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200805","0.67756","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200806","0.734978","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200807","0.776775","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200808","0.758994","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200809","0.700847","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200810","0.656598","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200811","0.662742","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200812","0.762278","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200813","8.426491","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200901","0.775038","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200902","0.671752","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200903","0.703269","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200904","0.621353","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200905","0.683971","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200906","0.729356","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200907","0.762973","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200908","0.755606","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200909","0.687698","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200910","0.606841","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200911","0.617805","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200912","0.739558","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","200913","8.35522","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201001","0.758495","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201002","0.681945","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201003","0.675562","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201004","0.602151","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201005","0.696713","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201006","0.713885","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201007","0.75164","2","Nuclear Electric Power Production","Quadrillion Btu"
"NUETBUS","201008","0.748093","2","Nuclear Electric Power Production","Quadrillion Btu"
